job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,weighted_score,skill_level,hiring_score,job_readiness_level
6505,Machine Learning Engineer,Startup,E-commerce,Singapore,Onsite,Entry,2,PhD,0,1,1,1,1,125284,Aug,2022,High,2,9.5,High,75,Highly Ready
6506,Data Engineer,Startup,Retail,Germany,Hybrid,Mid,11,PhD,0,1,1,1,1,119507,Aug,2023,High,9,9.5,High,75,Highly Ready
6507,Data Engineer,MNC,E-commerce,Australia,Hybrid,Entry,6,Bachelor,1,1,1,0,1,92244,Jun,2026,Low,1,8.5,High,75,Highly Ready
6508,Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Senior,5,Bachelor,1,0,0,0,1,148235,Mar,2024,Low,2,4,Low,35,Beginner
6509,Data Engineer,Enterprise,E-commerce,India,Onsite,Entry,2,PhD,0,1,1,0,1,70945,Mar,2022,High,9,6.5,Medium,40,Beginner
6510,Data Scientist,MNC,Retail,Canada,Hybrid,Mid,5,Master,0,1,1,0,0,110646,Jan,2025,Low,1,4.5,Low,25,Not Ready
6511,Machine Learning Engineer,MNC,Education,Singapore,Remote,Entry,1,PhD,1,0,1,0,1,135979,May,2023,Low,4,7,Medium,60,Moderate
6512,Business Analyst,Medium,Healthcare,Canada,Onsite,Senior,4,Master,1,0,0,0,1,107716,Nov,2025,High,7,4,Low,35,Beginner
6513,Data Analyst,Startup,Retail,USA,Onsite,Entry,9,Master,0,1,0,0,0,52725,Aug,2022,Medium,4,1.5,Low,0,Not Ready
6514,Business Analyst,Enterprise,Healthcare,UK,Hybrid,Senior,2,Master,0,1,0,1,1,122849,Sep,2023,High,8,6.5,Medium,40,Beginner
6515,Data Analyst,Medium,Retail,UK,Remote,Senior,8,PhD,1,1,0,0,0,96645,May,2020,Medium,6,3.5,Low,35,Beginner
6516,Data Scientist,Medium,Technology,Australia,Onsite,Entry,5,PhD,0,0,1,1,1,91028,Feb,2020,High,6,8,High,60,Moderate
6517,Machine Learning Engineer,Medium,Technology,Canada,Onsite,Mid,1,Bachelor,1,0,0,0,0,119706,Jun,2022,Low,3,2,Low,20,Not Ready
6518,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Senior,4,PhD,0,0,0,0,1,148778,Nov,2023,High,9,2,Low,0,Not Ready
6519,Data Analyst,Startup,Technology,India,Hybrid,Entry,14,Bachelor,0,1,1,1,1,92868,Jul,2022,High,6,9.5,High,75,Highly Ready
6520,Machine Learning Engineer,MNC,Education,Canada,Hybrid,Senior,9,Bachelor,1,0,0,1,0,176281,Jun,2023,Medium,1,5,Medium,45,Beginner
6521,Business Analyst,Enterprise,E-commerce,India,Remote,Senior,13,Master,0,0,0,1,1,123547,Apr,2022,Medium,1,5,Medium,25,Not Ready
6522,Data Engineer,Startup,Education,Singapore,Hybrid,Senior,9,Bachelor,0,0,1,0,0,113087,May,2025,Medium,6,3,Low,10,Not Ready
6523,Data Engineer,Medium,E-commerce,Canada,Remote,Entry,0,Master,1,0,1,0,0,64009,Jan,2023,Low,6,5,Medium,45,Beginner
6524,Data Engineer,Enterprise,Finance,UK,Hybrid,Mid,4,PhD,1,1,0,0,0,72740,Apr,2020,Low,5,3.5,Low,35,Beginner
6525,Machine Learning Engineer,MNC,Retail,Germany,Onsite,Mid,10,PhD,0,0,0,1,0,150179,Jun,2020,Medium,4,3,Low,10,Not Ready
6526,Data Scientist,Medium,Finance,Singapore,Remote,Mid,14,Bachelor,1,0,1,0,1,104273,Oct,2023,Medium,2,7,Medium,60,Moderate
6527,Data Scientist,Enterprise,Finance,Canada,Remote,Senior,14,Master,1,0,1,0,0,116764,Aug,2026,Medium,6,5,Medium,45,Beginner
6528,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Mid,12,PhD,0,0,0,1,0,93604,Jun,2025,Medium,1,3,Low,10,Not Ready
6529,Machine Learning Engineer,Medium,Education,Australia,Onsite,Entry,8,Master,1,1,0,1,1,116778,Jul,2023,Medium,1,8.5,High,75,Highly Ready
6530,Machine Learning Engineer,MNC,E-commerce,Australia,Hybrid,Mid,6,Master,0,1,0,1,0,150502,Mar,2022,High,7,4.5,Low,25,Not Ready
6531,Business Analyst,MNC,E-commerce,Canada,Hybrid,Entry,5,Bachelor,1,1,1,0,0,84640,Nov,2022,High,8,6.5,Medium,60,Moderate
6532,Data Engineer,MNC,Education,Australia,Hybrid,Mid,6,PhD,0,1,0,1,1,123430,Sep,2024,Low,3,6.5,Medium,40,Beginner
6533,Data Engineer,Startup,Technology,Germany,Onsite,Mid,13,Master,1,1,1,1,1,113866,Sep,2023,High,3,11.5,High,120,Highly Ready
6534,AI Engineer,Startup,Retail,Canada,Onsite,Senior,14,Master,1,0,0,0,0,135504,Nov,2023,Medium,1,2,Low,20,Not Ready
6535,Business Analyst,Enterprise,Technology,USA,Onsite,Entry,1,Bachelor,0,0,0,0,0,52706,Feb,2026,High,8,0,Low,-15,Not Ready
6536,Data Scientist,Medium,Retail,USA,Onsite,Mid,0,Bachelor,0,1,1,1,0,100315,May,2021,High,3,7.5,High,60,Moderate
6537,Data Scientist,Startup,E-commerce,UK,Onsite,Mid,5,Master,1,0,0,0,1,84231,Nov,2021,Low,4,4,Low,35,Beginner
6538,Data Analyst,Medium,E-commerce,Australia,Hybrid,Senior,12,Master,1,1,0,1,0,114107,Sep,2023,High,7,6.5,Medium,60,Moderate
6539,Machine Learning Engineer,Enterprise,Retail,UK,Remote,Entry,8,Master,0,0,1,1,0,116646,Dec,2024,High,9,6,Medium,45,Beginner
6540,AI Engineer,MNC,Education,USA,Hybrid,Mid,2,Master,1,0,0,1,1,159387,Sep,2024,Low,2,7,Medium,60,Moderate
6541,Data Analyst,Enterprise,Technology,UK,Onsite,Entry,5,Master,1,1,0,0,1,59358,Feb,2025,High,7,5.5,Medium,50,Moderate
6542,Data Scientist,MNC,Technology,USA,Hybrid,Entry,9,Master,1,1,1,1,1,106076,Mar,2024,High,3,11.5,High,120,Highly Ready
6543,Data Analyst,Enterprise,Education,Canada,Remote,Senior,5,Master,0,1,1,0,1,127157,Feb,2021,Low,3,6.5,Medium,40,Beginner
6544,Data Engineer,Enterprise,Education,USA,Remote,Entry,0,Master,1,1,0,0,0,48405,Nov,2021,Low,6,3.5,Low,35,Beginner
6545,AI Engineer,Enterprise,Finance,Germany,Hybrid,Mid,5,PhD,1,0,0,0,1,125941,Nov,2020,Low,5,4,Low,35,Beginner
6546,AI Engineer,Enterprise,E-commerce,Australia,Remote,Mid,1,Bachelor,1,1,0,1,0,127416,Jul,2024,High,9,6.5,Medium,60,Moderate
6547,Data Scientist,Startup,Technology,USA,Hybrid,Senior,8,Master,0,1,0,1,0,110945,Sep,2024,Medium,5,4.5,Low,25,Not Ready
6548,Data Engineer,Enterprise,Technology,Australia,Remote,Mid,4,Master,1,0,0,1,1,103558,Jul,2026,Low,2,7,Medium,60,Moderate
6549,Business Analyst,MNC,Finance,USA,Onsite,Senior,9,PhD,0,0,1,0,1,143744,Jan,2022,Medium,5,5,Medium,25,Not Ready
6550,Data Scientist,Enterprise,E-commerce,Germany,Onsite,Mid,14,Bachelor,0,0,0,1,1,99004,Jun,2023,Medium,4,5,Medium,25,Not Ready
6551,Data Engineer,Medium,E-commerce,Australia,Hybrid,Mid,7,Bachelor,1,1,1,0,1,102450,Apr,2024,High,7,8.5,High,75,Highly Ready
6552,Data Analyst,Enterprise,Retail,USA,Hybrid,Entry,0,PhD,1,0,1,0,1,73858,Apr,2021,Low,2,7,Medium,60,Moderate
6553,AI Engineer,Enterprise,Education,UK,Remote,Senior,6,Master,1,0,0,1,0,156460,Nov,2021,High,9,5,Medium,45,Beginner
6554,Data Engineer,Medium,Education,Singapore,Onsite,Entry,3,Bachelor,0,0,1,0,0,63667,Apr,2021,Low,1,3,Low,10,Not Ready
6555,Data Scientist,MNC,E-commerce,India,Onsite,Senior,14,Bachelor,1,0,0,0,1,133007,Aug,2022,Medium,3,4,Low,35,Beginner
6556,Business Analyst,MNC,E-commerce,Singapore,Remote,Entry,10,Bachelor,1,1,1,1,0,96309,Nov,2026,High,7,9.5,High,95,Highly Ready
6557,Data Engineer,Enterprise,Education,India,Onsite,Senior,3,Master,0,1,1,1,0,131492,Jun,2023,High,4,7.5,High,60,Moderate
6558,Data Engineer,Startup,Technology,Germany,Remote,Mid,0,Master,0,1,1,1,1,118831,Dec,2024,High,8,9.5,High,75,Highly Ready
6559,Business Analyst,MNC,E-commerce,USA,Onsite,Senior,6,PhD,0,0,1,0,0,133201,Mar,2024,High,8,3,Low,10,Not Ready
6560,Machine Learning Engineer,Startup,Education,UK,Remote,Entry,14,Master,1,1,1,0,1,112810,Aug,2020,High,7,8.5,High,75,Highly Ready
6561,Data Engineer,Startup,Finance,Canada,Onsite,Senior,2,PhD,0,0,0,0,1,111524,Feb,2024,Low,4,2,Low,0,Not Ready
6562,Data Scientist,Medium,Technology,USA,Remote,Mid,13,PhD,1,0,0,1,0,93832,Jan,2020,Medium,2,5,Medium,45,Beginner
6563,Business Analyst,Medium,Technology,USA,Hybrid,Senior,8,PhD,1,1,1,0,0,110920,Feb,2025,High,7,6.5,Medium,60,Moderate
6564,Data Analyst,Medium,Technology,India,Remote,Entry,7,Master,0,1,1,1,1,87065,Jan,2026,High,1,9.5,High,75,Highly Ready
6565,Data Analyst,Startup,Retail,UK,Onsite,Mid,1,PhD,0,0,0,1,1,101456,Jun,2026,High,9,5,Medium,25,Not Ready
6566,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Mid,9,PhD,1,1,1,1,0,107651,Jul,2021,High,8,9.5,High,95,Highly Ready
6567,Machine Learning Engineer,Enterprise,E-commerce,Canada,Hybrid,Entry,8,PhD,0,0,0,1,0,102376,Feb,2026,High,7,3,Low,10,Not Ready
6568,Machine Learning Engineer,Enterprise,E-commerce,UK,Remote,Mid,13,PhD,0,1,0,0,1,125992,Nov,2022,Medium,1,3.5,Low,15,Not Ready
6569,Data Analyst,Medium,E-commerce,Canada,Onsite,Entry,6,Bachelor,1,0,0,1,1,70848,Nov,2026,Low,3,7,Medium,60,Moderate
6570,AI Engineer,Startup,Finance,Australia,Hybrid,Entry,13,Master,0,0,1,0,0,109621,Jun,2024,Medium,5,3,Low,10,Not Ready
6571,Business Analyst,Startup,Retail,Canada,Remote,Entry,6,Bachelor,1,0,1,1,0,76309,Feb,2025,High,2,8,High,80,Highly Ready
6572,Data Scientist,Medium,Retail,Singapore,Remote,Mid,2,Master,1,0,0,0,1,81109,Apr,2020,Low,3,4,Low,35,Beginner
6573,Data Scientist,Startup,Retail,Singapore,Onsite,Entry,5,PhD,1,1,1,0,0,69912,Feb,2020,Low,4,6.5,Medium,60,Moderate
6574,Business Analyst,Medium,E-commerce,Canada,Onsite,Entry,14,Master,0,0,1,1,0,75987,Jan,2021,High,8,6,Medium,45,Beginner
6575,AI Engineer,Enterprise,Healthcare,India,Remote,Entry,10,Bachelor,1,1,1,0,1,114691,Jan,2026,High,9,8.5,High,75,Highly Ready
6576,Data Scientist,MNC,Technology,Germany,Hybrid,Entry,2,PhD,1,0,1,1,1,107850,Mar,2024,High,7,10,High,95,Highly Ready
6577,Business Analyst,Enterprise,Technology,Canada,Hybrid,Entry,11,PhD,1,0,0,0,1,63228,Dec,2023,Medium,1,4,Low,35,Beginner
6578,Business Analyst,Startup,Education,UK,Onsite,Senior,4,Bachelor,0,0,0,0,1,110928,Oct,2026,Low,2,2,Low,0,Not Ready
6579,Data Analyst,Enterprise,E-commerce,USA,Hybrid,Entry,14,Master,1,0,0,0,0,51921,Jun,2023,Medium,5,2,Low,20,Not Ready
6580,Data Analyst,Medium,Technology,Canada,Onsite,Mid,3,Master,1,1,0,1,1,104864,Sep,2021,Low,2,8.5,High,75,Highly Ready
6581,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,Senior,0,Master,1,0,0,0,0,140956,Jun,2023,High,8,2,Low,20,Not Ready
6582,Data Analyst,Enterprise,Healthcare,India,Hybrid,Entry,14,Master,0,0,1,1,0,76502,Jan,2021,High,4,6,Medium,45,Beginner
6583,Machine Learning Engineer,MNC,Technology,UK,Onsite,Senior,4,Bachelor,0,1,1,1,0,193842,Feb,2026,High,3,7.5,High,60,Moderate
6584,Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Senior,7,Master,1,1,1,1,1,178178,Sep,2024,High,8,11.5,High,120,Highly Ready
6585,AI Engineer,Enterprise,Technology,Singapore,Remote,Senior,10,Master,0,1,0,0,1,148519,Sep,2020,High,8,3.5,Low,15,Not Ready
6586,Business Analyst,Startup,E-commerce,Singapore,Remote,Entry,11,PhD,1,1,1,1,0,76291,Aug,2024,High,1,9.5,High,95,Highly Ready
6587,Data Engineer,Enterprise,Technology,UK,Hybrid,Mid,5,Master,0,1,0,1,1,99718,Feb,2020,High,8,6.5,Medium,40,Beginner
6588,Machine Learning Engineer,Enterprise,Retail,UK,Hybrid,Entry,14,Bachelor,1,1,1,0,0,104401,Aug,2021,Medium,3,6.5,Medium,60,Moderate
6589,Business Analyst,Startup,Finance,Canada,Remote,Senior,7,Master,0,0,1,1,1,143188,Feb,2022,High,6,8,High,60,Moderate
6590,Data Engineer,MNC,Finance,Canada,Remote,Mid,11,Bachelor,0,0,1,0,1,116950,Feb,2024,High,7,5,Medium,25,Not Ready
6591,Machine Learning Engineer,MNC,Retail,India,Remote,Entry,2,PhD,0,0,0,1,0,121242,Apr,2020,Low,5,3,Low,10,Not Ready
6592,AI Engineer,Startup,Finance,Canada,Remote,Entry,7,Bachelor,0,1,1,0,0,105229,May,2021,High,7,4.5,Low,25,Not Ready
6593,AI Engineer,Medium,Finance,Singapore,Remote,Entry,5,Bachelor,1,0,0,0,1,102332,May,2026,Low,6,4,Low,35,Beginner
6594,Business Analyst,MNC,Finance,Australia,Hybrid,Mid,9,PhD,0,0,0,0,0,90196,Jun,2024,Medium,6,0,Low,-15,Not Ready
6595,Data Scientist,Medium,Education,Singapore,Hybrid,Senior,5,PhD,1,0,1,0,0,115355,Dec,2025,Low,5,5,Medium,45,Beginner
6596,AI Engineer,Startup,Healthcare,Germany,Hybrid,Senior,1,Master,1,0,0,0,0,142350,Sep,2023,Low,5,2,Low,20,Not Ready
6597,Business Analyst,Startup,Finance,USA,Onsite,Entry,2,PhD,0,1,1,1,1,92255,Dec,2026,High,9,9.5,High,75,Highly Ready
6598,Data Analyst,Startup,Technology,USA,Onsite,Mid,4,PhD,1,0,0,1,0,93307,Mar,2025,Low,5,5,Medium,45,Beginner
6599,Data Analyst,Startup,E-commerce,UK,Onsite,Entry,2,Bachelor,1,1,0,1,1,76795,Aug,2020,Low,6,8.5,High,75,Highly Ready
6600,Machine Learning Engineer,Enterprise,Technology,UK,Remote,Mid,3,PhD,1,0,0,1,0,125137,Sep,2021,Low,6,5,Medium,45,Beginner
6601,Machine Learning Engineer,Medium,Healthcare,Germany,Remote,Entry,9,Master,0,1,0,1,1,117555,Jun,2026,Medium,2,6.5,Medium,40,Beginner
6602,AI Engineer,Enterprise,E-commerce,India,Remote,Mid,4,Master,1,0,0,0,0,117898,Sep,2024,Low,5,2,Low,20,Not Ready
6603,Data Engineer,Medium,Finance,UK,Onsite,Entry,7,Bachelor,0,1,1,0,1,76782,Oct,2025,Low,2,6.5,Medium,40,Beginner
6604,Machine Learning Engineer,Medium,Finance,USA,Onsite,Mid,2,PhD,1,0,1,1,0,149824,Apr,2025,High,4,8,High,80,Highly Ready
6605,Data Engineer,Startup,Education,Singapore,Remote,Mid,2,Bachelor,0,1,0,0,0,76569,Sep,2020,Low,3,1.5,Low,0,Not Ready
6606,Data Scientist,Enterprise,Technology,Canada,Remote,Entry,10,PhD,1,0,1,1,0,84625,Sep,2020,High,5,8,High,80,Highly Ready
6607,Data Analyst,Enterprise,Healthcare,Canada,Onsite,Entry,1,PhD,0,1,0,0,0,45303,Jan,2025,Low,1,1.5,Low,0,Not Ready
6608,Data Analyst,MNC,Finance,Canada,Remote,Senior,7,Bachelor,1,1,1,1,1,155557,Jul,2025,High,6,11.5,High,120,Highly Ready
6609,Data Analyst,Enterprise,E-commerce,Singapore,Hybrid,Senior,11,Bachelor,1,0,0,0,1,108031,Jul,2020,Medium,3,4,Low,35,Beginner
6610,AI Engineer,Enterprise,Technology,Germany,Remote,Entry,1,PhD,0,1,1,1,0,116046,Aug,2024,High,5,7.5,High,60,Moderate
6611,AI Engineer,Enterprise,Technology,Canada,Hybrid,Entry,0,Master,1,1,1,0,1,116963,Jun,2025,Low,1,8.5,High,75,Highly Ready
6612,Data Engineer,Medium,Finance,Germany,Remote,Entry,11,PhD,1,1,1,0,1,72624,Apr,2020,High,7,8.5,High,75,Highly Ready
6613,Data Engineer,Medium,Healthcare,India,Remote,Senior,13,PhD,0,0,0,0,1,109240,Oct,2024,Medium,1,2,Low,0,Not Ready
6614,Data Engineer,Enterprise,Retail,USA,Hybrid,Mid,11,Master,0,0,0,1,0,94269,Jun,2020,High,9,3,Low,10,Not Ready
6615,Data Engineer,Startup,Retail,Canada,Onsite,Senior,14,Bachelor,0,0,0,0,1,107052,Aug,2024,Medium,2,2,Low,0,Not Ready
6616,AI Engineer,Enterprise,Education,Australia,Remote,Senior,2,PhD,1,0,1,0,1,169814,Jul,2026,Low,1,7,Medium,60,Moderate
6617,Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Mid,10,Bachelor,1,0,1,1,1,113082,Jan,2025,High,6,10,High,95,Highly Ready
6618,Data Engineer,Startup,E-commerce,USA,Remote,Entry,0,PhD,1,0,1,0,0,61222,May,2021,Low,2,5,Medium,45,Beginner
6619,AI Engineer,Enterprise,Education,Singapore,Hybrid,Mid,4,Master,0,1,1,0,0,127879,Jun,2020,Low,6,4.5,Low,25,Not Ready
6620,Data Engineer,Medium,Healthcare,India,Remote,Senior,13,PhD,0,1,0,1,0,111295,Apr,2020,High,7,4.5,Low,25,Not Ready
6621,Data Scientist,Startup,Technology,Germany,Remote,Senior,12,Master,1,0,0,1,1,124256,Feb,2020,Medium,5,7,Medium,60,Moderate
6622,Data Analyst,MNC,Finance,India,Remote,Mid,3,Master,0,1,1,1,0,122419,Jul,2025,High,8,7.5,High,60,Moderate
6623,Data Engineer,Enterprise,Finance,Singapore,Remote,Entry,3,PhD,0,0,0,1,1,74254,Dec,2023,Low,5,5,Medium,25,Not Ready
6624,Machine Learning Engineer,Medium,Technology,Australia,Hybrid,Entry,12,Master,0,0,0,1,1,112979,Jan,2024,High,7,5,Medium,25,Not Ready
6625,Data Engineer,Medium,Education,Germany,Hybrid,Senior,4,Master,1,1,0,0,0,103509,Aug,2022,Low,3,3.5,Low,35,Beginner
6626,AI Engineer,MNC,Technology,USA,Remote,Entry,13,Bachelor,0,1,0,1,0,120786,Sep,2021,High,7,4.5,Low,25,Not Ready
6627,Data Analyst,Startup,Education,UK,Onsite,Entry,13,PhD,0,1,1,1,0,79400,Jun,2022,High,5,7.5,High,60,Moderate
6628,Data Engineer,Medium,Finance,Australia,Remote,Senior,7,Bachelor,1,0,0,1,1,120624,Jun,2026,High,9,7,Medium,60,Moderate
6629,Data Engineer,MNC,Healthcare,Canada,Onsite,Mid,8,PhD,1,1,0,1,1,116367,Jan,2022,High,9,8.5,High,75,Highly Ready
6630,Machine Learning Engineer,Medium,Retail,Canada,Remote,Mid,1,PhD,0,0,1,0,1,138491,Aug,2025,Low,4,5,Medium,25,Not Ready
6631,Machine Learning Engineer,Enterprise,Finance,Canada,Hybrid,Senior,9,Bachelor,0,0,0,1,1,163499,Apr,2023,Medium,6,5,Medium,25,Not Ready
6632,Machine Learning Engineer,Startup,Healthcare,Germany,Hybrid,Entry,6,Bachelor,1,0,1,1,0,121817,Mar,2025,High,8,8,High,80,Highly Ready
6633,Machine Learning Engineer,MNC,Retail,Australia,Remote,Senior,2,Master,1,1,0,0,0,160764,Jul,2025,High,7,3.5,Low,35,Beginner
6634,Business Analyst,Startup,Education,Canada,Onsite,Entry,4,Bachelor,0,0,0,1,0,60093,Jul,2022,Low,5,3,Low,10,Not Ready
6635,Business Analyst,Enterprise,Education,Germany,Remote,Entry,5,Master,1,1,0,1,0,66113,Nov,2024,Low,6,6.5,Medium,60,Moderate
6636,Business Analyst,Medium,Technology,Germany,Hybrid,Mid,4,Master,0,1,1,0,0,94887,Jan,2021,Low,6,4.5,Low,25,Not Ready
6637,Machine Learning Engineer,Startup,Healthcare,India,Remote,Mid,3,PhD,1,0,1,1,1,159047,Nov,2021,High,8,10,High,95,Highly Ready
6638,Data Scientist,Startup,Finance,USA,Hybrid,Senior,7,Bachelor,1,1,0,0,0,102841,Aug,2021,Low,2,3.5,Low,35,Beginner
6639,Machine Learning Engineer,Startup,Finance,UK,Onsite,Entry,14,Bachelor,0,1,1,1,1,131412,Feb,2024,High,4,9.5,High,75,Highly Ready
6640,Data Analyst,Startup,Finance,Canada,Hybrid,Senior,13,PhD,1,1,0,0,0,104419,Mar,2024,Medium,3,3.5,Low,35,Beginner
6641,Data Engineer,MNC,Healthcare,UK,Onsite,Senior,4,PhD,1,0,0,0,1,133098,Feb,2022,Low,2,4,Low,35,Beginner
6642,Data Scientist,MNC,Retail,Australia,Onsite,Entry,6,Bachelor,1,1,0,1,0,84658,Apr,2020,Low,6,6.5,Medium,60,Moderate
6643,Business Analyst,Medium,E-commerce,USA,Hybrid,Senior,5,PhD,1,1,0,0,1,110944,Jan,2025,Low,3,5.5,Medium,50,Moderate
6644,Data Scientist,Medium,E-commerce,UK,Remote,Senior,11,Master,1,1,0,0,0,98664,Jan,2020,Medium,6,3.5,Low,35,Beginner
6645,Machine Learning Engineer,MNC,Education,UK,Remote,Senior,3,Bachelor,1,0,0,0,1,172457,Jun,2020,Low,5,4,Low,35,Beginner
6646,Business Analyst,Startup,Finance,Singapore,Onsite,Senior,5,PhD,0,0,0,1,1,123974,Mar,2021,Low,5,5,Medium,25,Not Ready
6647,Data Analyst,Startup,Healthcare,Australia,Remote,Mid,0,PhD,0,0,1,1,0,106747,Nov,2021,High,6,6,Medium,45,Beginner
6648,Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Entry,11,Master,0,1,0,0,1,121628,May,2025,High,8,3.5,Low,15,Not Ready
6649,AI Engineer,Medium,Retail,Germany,Onsite,Entry,8,Master,0,0,1,0,1,116098,Dec,2026,Medium,3,5,Medium,25,Not Ready
6650,Machine Learning Engineer,MNC,Retail,Australia,Hybrid,Senior,2,Master,0,0,0,1,0,170230,Jul,2020,High,7,3,Low,10,Not Ready
6651,AI Engineer,Startup,Technology,Singapore,Hybrid,Mid,9,Bachelor,1,1,0,1,0,129962,Mar,2025,Medium,3,6.5,Medium,60,Moderate
6652,Business Analyst,Medium,Finance,Canada,Onsite,Mid,4,Bachelor,1,1,1,0,1,102566,Aug,2024,High,8,8.5,High,75,Highly Ready
6653,AI Engineer,MNC,Finance,Singapore,Remote,Mid,5,PhD,0,0,0,1,0,153820,May,2021,Low,4,3,Low,10,Not Ready
6654,AI Engineer,Enterprise,Retail,Australia,Onsite,Mid,11,Master,0,1,0,0,0,115602,Oct,2026,Medium,3,1.5,Low,0,Not Ready
6655,Business Analyst,Medium,Finance,USA,Remote,Entry,7,Master,1,0,1,0,1,72631,Jan,2026,Low,3,7,Medium,60,Moderate
6656,Machine Learning Engineer,MNC,Retail,Australia,Onsite,Entry,3,PhD,1,1,1,1,0,141422,Apr,2023,High,7,9.5,High,95,Highly Ready
6657,Business Analyst,MNC,Education,USA,Remote,Entry,1,Master,1,0,1,1,1,108981,Aug,2025,High,7,10,High,95,Highly Ready
6658,Machine Learning Engineer,Startup,Retail,Germany,Onsite,Entry,1,Master,0,1,1,0,0,103831,Jul,2026,Low,3,4.5,Low,25,Not Ready
6659,Business Analyst,MNC,Education,Australia,Onsite,Mid,7,PhD,1,1,1,1,1,130932,Jul,2022,High,4,11.5,High,120,Highly Ready
6660,Business Analyst,Startup,Finance,Canada,Remote,Senior,6,Bachelor,0,1,1,1,1,141976,Jan,2021,High,2,9.5,High,75,Highly Ready
6661,Data Scientist,Medium,Retail,UK,Onsite,Senior,10,Master,1,0,0,1,1,129338,Apr,2025,Medium,3,7,Medium,60,Moderate
6662,Data Scientist,Startup,Finance,Canada,Hybrid,Mid,11,Master,0,1,0,1,0,93388,Aug,2026,Medium,6,4.5,Low,25,Not Ready
6663,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Senior,11,Bachelor,0,1,1,0,0,113348,Mar,2021,Medium,6,4.5,Low,25,Not Ready
6664,Machine Learning Engineer,Medium,Healthcare,India,Remote,Senior,4,Master,0,1,1,0,1,162725,Jan,2024,High,7,6.5,Medium,40,Beginner
6665,Machine Learning Engineer,Startup,Finance,India,Onsite,Entry,1,Bachelor,0,1,0,1,1,116249,Apr,2023,High,7,6.5,Medium,40,Beginner
6666,Business Analyst,Startup,Healthcare,Singapore,Hybrid,Senior,11,Master,0,1,1,0,1,124874,Nov,2025,Medium,5,6.5,Medium,40,Beginner
6667,Data Engineer,Enterprise,Education,UK,Onsite,Entry,1,Master,1,0,0,1,1,71736,Mar,2026,High,7,7,Medium,60,Moderate
6668,Business Analyst,Enterprise,Retail,UK,Remote,Mid,4,Master,0,1,1,0,0,86857,Aug,2024,Low,6,4.5,Low,25,Not Ready
6669,AI Engineer,Enterprise,Retail,Singapore,Remote,Mid,2,PhD,1,1,1,1,0,144519,Mar,2025,High,6,9.5,High,95,Highly Ready
6670,Data Analyst,Startup,Finance,Singapore,Remote,Mid,5,Bachelor,0,1,0,0,0,71757,Dec,2023,High,7,1.5,Low,0,Not Ready
6671,Business Analyst,Enterprise,Education,Australia,Remote,Mid,11,Master,0,1,0,0,0,72039,Apr,2025,Medium,3,1.5,Low,0,Not Ready
6672,AI Engineer,MNC,E-commerce,Germany,Onsite,Senior,14,Bachelor,1,0,1,1,1,199954,Dec,2025,High,8,10,High,95,Highly Ready
6673,AI Engineer,MNC,Healthcare,USA,Hybrid,Entry,2,PhD,0,0,0,0,0,113177,May,2020,Low,1,0,Low,-15,Not Ready
6674,Data Analyst,Enterprise,Education,UK,Onsite,Senior,10,Bachelor,0,0,1,1,1,138704,Aug,2023,High,7,8,High,60,Moderate
6675,Data Scientist,Medium,E-commerce,UK,Hybrid,Entry,14,PhD,1,1,1,0,1,74177,May,2020,Medium,3,8.5,High,75,Highly Ready
6676,AI Engineer,Medium,Education,UK,Onsite,Senior,0,Bachelor,0,1,1,0,1,166276,Jun,2024,Low,5,6.5,Medium,40,Beginner
6677,Machine Learning Engineer,Medium,Finance,Australia,Remote,Entry,10,Master,0,1,0,1,1,113119,Aug,2025,Medium,3,6.5,Medium,40,Beginner
6678,Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Senior,11,PhD,0,0,1,0,0,151026,Jul,2021,Medium,3,3,Low,10,Not Ready
6679,Data Scientist,MNC,E-commerce,UK,Hybrid,Entry,7,Bachelor,1,0,0,1,0,87286,Dec,2025,Low,4,5,Medium,45,Beginner
6680,AI Engineer,MNC,Healthcare,Germany,Remote,Mid,2,PhD,0,0,1,1,0,168361,Jul,2022,High,1,6,Medium,45,Beginner
6681,Data Engineer,MNC,Education,Germany,Hybrid,Senior,4,Master,1,0,1,0,0,135268,Jul,2025,Low,2,5,Medium,45,Beginner
6682,Data Analyst,Enterprise,Healthcare,Germany,Remote,Senior,12,Bachelor,0,1,1,0,0,117572,Sep,2023,Medium,1,4.5,Low,25,Not Ready
6683,Machine Learning Engineer,Enterprise,Technology,UK,Hybrid,Senior,9,PhD,0,0,0,1,1,160387,May,2020,Medium,4,5,Medium,25,Not Ready
